"record_id","street_num","street_dir","street_name","street_type","record_type","task","status","record_status_date","parcel_id","geom"
"ANN2004-02929","15140",,"GREENFIELD",,"Commercial Inspection","Issue CofC","Issued","21/7/2022 00:00:00","22010757.004L","0101000020E610000039E2E890ADCC54C0DF628C2A5A334540"
"ANN2004-02930","15525","","SCHOOLCRAFT","","Commercial Inspection","Issue CofC","Issued","22/2/2021 00:00:00","22008696-700","0101000020E610000046C96970BACC54C02D9AC7CE7F314540"
"ANN2004-02931","10350","","WOODWARD","","Commercial Inspection","Issue CofC","Issued","29/6/2019 00:00:00","01004361-3","0101000020E6100000CFDD371A83C554C0AD94E8ACF2314540"
"ANN2004-02934","18280","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","14/1/2019 00:00:00","02004359.","0101000020E610000077C9838403C954C08B4DE3187B364540"
"ANN2004-02935","18455",,"LIVERNOIS",,"Commercial Inspection","Issue CofC","Issued","25/3/2022 00:00:00","16017636-7","0101000020E61000008EEFC93810C954C0614452B7A7364540"
"ANN2004-02938","18647","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","3/4/2019 00:00:00","16017606-11","0101000020E61000009E56BDB711C954C089527D2CDF364540"
"ANN2004-02943","5996","","WOODWARD","AVENUE","Commercial Inspection","Issue CofC","Issued","19/4/2021 00:00:00","01004253.","0101000020E6100000CAF5E3F36DC454C099F99552B92E4540"
"ANN2004-02946","9101","","WOODWARD","","Commercial Inspection","Issue CofC","Issued","9/8/2021 00:00:00","02001699.","0101000020E610000071D5AEF244C554C0CA6F819E08314540"
"ANN2004-02947","1140",,"CLAY",,"Commercial Inspection","Issue CofC","Issued","14/7/2022 00:00:00","05002563-74","0101000020E6100000DB67C63C13C454C08FFD038155304540"
"ANN2004-02949","1555","E","OUTER DRIVE",,"Commercial Inspection","Issue CofC","Issued","15/9/2022 00:00:00","09008210-2","0101000020E61000007582778017C554C03CED490C63384540"
"ANN2004-02950","2010","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","7/10/2021 00:00:00","09000089.","0101000020E61000008EAEF0DEAFC154C0A8A60BB9072B4540"
"ANN2004-02951","2600","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","9/11/2021 00:00:00","11000092.","0101000020E61000001730C3E367C154C007C62837452B4540"
"ANN2004-02953","5960","","CHENE","","Commercial Inspection","Issue CofC","Issued","11/3/2021 00:00:00","11003133-74","0101000020E61000005A11346BEBC254C0BBC77E3FD92F4540"
"ANN2004-02957","15447","W","SEVEN MILE RD.","","Commercial Inspection","Issue CofC","Issued","17/11/2020 00:00:00","22016164-5","0101000020E6100000D9DDE548C4CC54C0ECA4E0E90F374540"
"ANN2004-02958","6300","","JEFFERSON","AVENUE","Commercial Inspection","Issue CofC","Issued","3/6/2021 00:00:00","15000026.","0101000020E6100000E089FFBF9AC054C038D7FABFF62B4540"
"ANN2004-02960","12441","EAST","JEFFERSON","AVENUE","Commercial Inspection","Issue CofC","Issued","23/3/2021 00:00:00","21000555.","0101000020E610000039D853F16DBD54C04CF1A25B652F4540"
"ANN2004-02966","16630","W","WARREN",,"Commercial Inspection","Issue CofC","Issued","24/6/2022 00:00:00","22000811-20","0101000020E6100000B6A01FE65ECD54C0DE24350C032C4540"
"ANN2004-02968","16200","E","WARREN","","Commercial Inspection","Issue CofC","Issued","29/4/2019 00:00:00","21002348.","0101000020E6100000A69C7C2A32BC54C07302B3C56E334540"
"ANN2004-02972","17017","W","WARREN","","Commercial Inspection","Issue CofC","Issued","16/4/2019 00:00:00","22000206-8","0101000020E6100000346025529ACD54C001C99BCEED2B4540"
"ANN2004-02973","19250","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","7/1/2021 00:00:00","22013692-8","0101000020E6100000634089C2CACE54C0264ED37632354540"
"ANN2004-02977","16140","W","MCNICHOLS","","Commercial Inspection","Issue CofC","Issued","22/8/2019 00:00:00","22013933-40","0101000020E610000008C074C636CD54C0F9954E1745354540"
"ANN2004-02987","17601","W","WARREN",,"Commercial Inspection","Issue CofC","Issued","7/3/2022 00:00:00","22000215.","0101000020E6100000CCED22A3ABCD54C0F0426BADED2B4540"
"ANN2004-02992","18525","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","23/8/2021 00:00:00","22016387-93","0101000020E61000007EB9995562CE54C05135F090FD364540"
"ANN2004-02993","23540","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","28/10/2021 00:00:00","22121130.","0101000020E6100000CCAA0E486CD154C064F62F49F9364540"
"ANN2004-02998","20630","W","SEVEN MILE","","Commercial Inspection","Issue CofC","Issued","18/7/2019 00:00:00","22016897-902","0101000020E6100000C7C34E69BACF54C0B4948C0202374540"
"ANN2004-03003","15510","","FENKELL","","Commercial Inspection","Issue CofC","Issued","13/4/2021 00:00:00","22011327.006L","0101000020E6100000B4606DB7BFCC54C017AEBB6B6C334540"
"ANN2004-03005","7171","E","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","9/9/2022 00:00:00","15003372.","0101000020E6100000116F6366DCC154C0EB8A7CB7C0354540"
"ANN2004-03007","2638","","ORLEANS","","Commercial Inspection","Issue CofC","Issued","18/8/2021 00:00:00","07001863.001","0101000020E610000096022B9A69C254C013809B6E972C4540"
"ANN2004-03008","500","","TEMPLE","","Commercial Inspection","Issue CofC","Issued","31/8/2021 00:00:00","02000650.","0101000020E61000000C059911D9C354C00D3FFB77BE2B4540"
"ANN2004-03012","10601","E","OUTER DRIVE","","Commercial Inspection","Issue CofC","Issued","10/9/2019 00:00:00","21003940-50","0101000020E6100000CD103AFB6BBD54C079C604C4F1334540"
"ANN2004-03013","19910","","HOOVER","","Commercial Inspection","Issue CofC","Issued","12/5/2021 00:00:00","21036326-7","0101000020E61000009867D11F4BC054C0EE91177F95384540"
"ANN2004-03014","14401","","KERCHEVAL","","Commercial Inspection","Issue CofC","Issued","23/12/2021 00:00:00","21000823-7","0101000020E6100000A5FDE6E0A7BC54C04019829288304540"
"ANN2004-03015","711","E","JEFFERSON",,"Commercial Inspection","Issue CofC","Issued","8/9/2022 00:00:00","03000045.","0101000020E61000004884E0155CC254C00B78E423932A4540"
"ANN2004-03017","9645","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","9/12/2020 00:00:00","19000048-50","0101000020E6100000DA37703EEEBE54C0C728D36E232E4540"
"ANN2004-03018","1115","W","WARREN","","Commercial Inspection","Issue CofC","Issued","17/2/2020 00:00:00","06001208-38","0101000020E6100000F59B0576C4C454C0D8E4BFE4232D4540"
"ANN2004-03027","19240","W","WARREN","","Commercial Inspection","Issue CofC","Issued","3/2/2021 00:00:00","22000632-7","0101000020E610000055353CDAA8CE54C070403040F82B4540"
"ANN2004-03031","19411","W","WARREN",,"Commercial Inspection","Issue CofC","Issued","20/6/2022 00:00:00","22000330-1","0101000020E6100000F00CB7E3C4CE54C0879BA595E62B4540"
"ANN2004-03032","18955",,"LIVERNOIS",,"Commercial Inspection","Issue CofC","Issued","6/9/2022 00:00:00","16017584-5","0101000020E6100000EFED7C1213C954C087291B2115374540"
"ANN2004-03045","541","","MONROE BAKERY SHOP","","Commercial Inspection","Issue CofC","Issued","21/6/2021 00:00:00","03000196.","0101000020E61000001EF37DF5B0C254C0DF29F514EF2A4540"
"ANN2004-03050","14820","E","JEFFERSON",,"Commercial Inspection","Issue CofC","Issued","23/6/2022 00:00:00","21000325-7","0101000020E610000069689FB824BC54C06DFE7E33E92F4540"
"ANN2004-03054","14900","E","JEFFERSON","","Commercial Inspection","Issue CofC","Issued","11/9/2019 00:00:00","21000320-4","0101000020E61000002BEF220316BC54C08C189B0BF52F4540"
"ANN2004-03055","23","E","ADAMS","","Commercial Inspection","Issue CofC","Issued","4/11/2021 00:00:00","01000291.","0101000020E61000007774F9BE3DC354C0E7E31B9D2E2B4540"
"ANN2004-03068","735","","BEAUBIEN","","Commercial Inspection","Issue CofC","Issued","13/9/2021 00:00:00",,
"ANN2004-03071","14400","","WYOMING","","Commercial Inspection","Issue CofC","Issued","1/2/2021 00:00:00","16037377.","0101000020E6100000771EBB792FCA54C0691CE4FF8C324540"
"ANN2004-03075","17111","","HARPER","","Commercial Inspection","Issue CofC","Issued","17/9/2019 00:00:00","21004651-5","0101000020E6100000F97A5FDBEDBB54C09D4AF7C05C354540"
"ANN2004-03084","8338","","MT ELLIOTT","","Commercial Inspection","Issue CofC","Issued","12/6/2019 00:00:00","15014176.","0101000020E61000006643F4AE64C254C01A58BF6CDC314540"
"ANN2004-03091","18731","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","8/4/2022 00:00:00","22007244-8","0101000020E6100000EB5EC15F79CE54C0245784BBA7334540"
"ANN2004-03100","18288","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","25/3/2022 00:00:00","22008148.","0101000020E6100000D61CC47826CE54C0E7E8EE2B78334540"
"ANN2004-03102","3952","","DICKERSON","","Commercial Inspection","Issue CofC","Issued","16/5/2019 00:00:00","21049049.","0101000020E61000004FCBBF2D91BD54C015A0734158314540"
"ANN2004-03115","16610","","JAMES COUZENS","","Commercial Inspection","Issue CofC","Issued","13/4/2021 00:00:00","16038824-5","0101000020E6100000245B8C74C8CA54C0A113C415EA344540"
"ANN2004-03140","14440",,"TIREMAN",,"Commercial Inspection","Issue CofC","Issued","17/2/2022 00:00:00","22001924-7","0101000020E61000000B65AB45DCCB54C0A507530DFB2C4540"
"ANN2004-03150","6044","E","NEVADA",,"Commercial Inspection","Issue CofC","Issued","5/5/2022 00:00:00","13007861-2","0101000020E610000024337786A7C254C09BF2F9FF8C364540"
"ANN2004-03167","16907",,"MEYERS",,"Commercial Inspection","Issue CofC","Issued","23/5/2022 00:00:00","22019042-9","0101000020E61000000565EB5CE9CA54C01770B09230354540"
"ANN2004-03173","1457","","GRISWOLD LEGAL","","Commercial Inspection","Issue CofC","Issued","6/10/2021 00:00:00","02002002.","0101000020E61000001B2A3A0E37C354C0BDF19858CE2A4540"
"ANN2004-03177","1439","","GRISWOLD","","Commercial Inspection","Issue CofC","Issued","28/6/2021 00:00:00","02002003.","0101000020E6100000F11B6CDC34C354C06408A4EEC92A4540"
"ANN2004-03193","20005","W","WARREN","","Commercial Inspection","Issue CofC","Issued","16/12/2020 00:00:00","22000380-5","0101000020E6100000AA6E3F9516CF54C0499056E9E12B4540"
"ANN2004-03203","13676","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","21/5/2019 00:00:00","22008384-9","0101000020E61000002742FBBF7CCB54C0414AC47453314540"
"ANN2004-03211","15815","","JAMES COUZENS","","Commercial Inspection","Issue CofC","Issued","24/2/2020 00:00:00","16038913-4","0101000020E6100000AC83778782CA54C05BDE882F3C344540"
"ANN2004-03215","15360","W","GRAND RIVER","","Commercial Inspection","Issue CofC","Issued","5/4/2021 00:00:00","22008283.","0101000020E61000009303F0E89CCC54C0911999E73C324540"
"ANN2004-03218","15775","","JAMES COUZENS","","Commercial Inspection","Issue CofC","Issued","27/9/2021 00:00:00","16038923-30","0101000020E610000043BE50A976CA54C0946FC13022344540"
"ANN2004-03225","520","E","LARNED","","Commercial Inspection","Issue CofC","Issued","24/5/2021 00:00:00","03000054-5","0101000020E610000067050F288BC254C0884262A6702A4540"
"ANN2004-03250","441",,"GRATIOT",,"Commercial Inspection","Issue CofC","Issued","22/6/2022 00:00:00","01000256.","0101000020E6100000322AFBE3D7C254C041ACC457192B4540"
"ANN2004-03260","21221","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","16/6/2022 00:00:00","22016623-9","0101000020E61000008AEAF37716D054C0F1C5681AE6364540"
"ANN2004-03286","19200","","SCHOOLCRAFT","","Commercial Inspection","Issue CofC","Issued","31/7/2019 00:00:00","22009617-21","0101000020E6100000EAA8951BB8CE54C02728380280314540"
"ANN2004-03294","579","","MONROE","","Commercial Inspection","Issue CofC","Issued","12/11/2019 00:00:00","03000202.","0101000020E610000036B2B584A5C254C089926A52F72A4540"
"ANN2004-03303","4405","E","NEVADA",,"Commercial Inspection","Issue CofC","Issued","8/9/2022 00:00:00","13019121-2","0101000020E6100000FC8CD294C7C354C08CC336778C364540"
"ANN2004-03316","573","","MONROE","","Commercial Inspection","Issue CofC","Issued","15/7/2019 00:00:00","03000201.","0101000020E6100000E348C0B8A6C254C0C6289522F62A4540"
"ANN2004-03320","18541",,"WEAVER",,"Commercial Inspection","Issue CofC","Issued","2/5/2022 00:00:00","22068310.","0101000020E6100000FCAD3EC148CE54C0D4F53926672F4540"
"ANN2004-03324","15700","E","EIGHT MILE","","Commercial Inspection","Issue CofC","Issued","23/7/2019 00:00:00","21028011-7","0101000020E6100000B47AB0F95FBD54C050BC3F9992394540"
"ANN2004-03341","14550","","PLYMOUTH","","Commercial Inspection","Issue CofC","Issued","4/8/2020 00:00:00","22006048-54","0101000020E6100000624A21C9FBCB54C04935FA89C22F4540"
"ANN2004-03351","5921","E","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","6/7/2022 00:00:00","13007357-8","0101000020E61000004732DCECB1C254C0BEF73058AE354540"
"ANN2004-03356","15901","","SCHAEFER","","Commercial Inspection","Issue CofC","Issued","25/2/2021 00:00:00","22030726-7","0101000020E6100000FC00F48281CB54C0D1B2A64A5B344540"
"ANN2004-03357","13600",,"FENKELL",,"Commercial Inspection","Issue CofC","Issued","13/9/2022 00:00:00","22011494.002L","0101000020E610000046593C9C7ECB54C022E4CF2E82334540"
"ANN2004-03358","12721","","FENKELL","","Commercial Inspection","Issue CofC","Issued","29/10/2020 00:00:00","22010605-11","0101000020E61000007FE81D08DFCA54C0FC5D9AB470334540"
"ANN2004-03363","15733","","WYOMING","","Commercial Inspection","Issue CofC","Issued","14/1/2020 00:00:00","16038415-8","0101000020E61000001908B04F40CA54C02260A5FC0B344540"
"ANN2004-03364","15717","","WYOMING","","Commercial Inspection","Issue CofC","Issued","9/12/2019 00:00:00","16038420.","0101000020E610000004CE883340CA54C0BFF073C605344540"
"ANN2004-03375","541","W","FORT","","Commercial Inspection","Issue CofC","Issued","8/7/2021 00:00:00","04000097-100","0101000020E61000002FCAB1CD5DC354C0CB82DACDFD294540"
"ANN2004-03387","19430","","MT ELLIOTT","","Commercial Inspection","Issue CofC","Issued","2/12/2021 00:00:00","15014444.002L","0101000020E6100000DC9EC1896CC254C02546717B0C384540"
"ANN2004-03411","12620","E","WARREN",,"Commercial Inspection","Issue CofC","Issued","4/1/2022 00:00:00","21002531-8","0101000020E6100000E8431BF71BBE54C0DE78B36607324540"
"ANN2004-03412","17040","E","WARREN","","Commercial Inspection","Issue CofC","Issued","22/10/2021 00:00:00","21002259-62","0101000020E6100000834B8C1484BB54C0F1EC7253EB334540"
"ANN2004-03414","17046","","HARPER","","Commercial Inspection","Issue CofC","Issued","21/1/2020 00:00:00","21003792.","0101000020E610000058AB909AF5BB54C03CDC75193C354540"
"ANN2004-03415","9240","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","31/5/2019 00:00:00","19001650-3","0101000020E610000036659EFD74C054C0D396AC4BE1314540"
"ANN2004-03418","1001","E","WARREN","","Commercial Inspection","Issue CofC","Issued","17/7/2019 00:00:00","05002000-41","0101000020E610000082ECADD16DC354C0FA105D444B2E4540"
"ANN2004-03420","17017","","HARPER","","Commercial Inspection","Issue CofC","Issued","2/6/2021 00:00:00","21004643-50","0101000020E610000085DEF3F1FBBB54C0D930521751354540"
"ANN2004-03421","400","","GRATIOT AKA: 1326 BRUSH","","Commercial Inspection","Issue CofC","Issued","8/9/2021 00:00:00","01000240.001","0101000020E6100000230FE651D6C254C0A91DB571F62A4540"
"ANN2004-03425","17132","","CONANT","","Commercial Inspection","Issue CofC","Issued","20/12/2019 00:00:00","13024977-80","0101000020E61000003F1BF5AC12C454C0DEC0B205AA354540"
"ANN2004-03427","16951","","TELEGRAPH","","Commercial Inspection","Issue CofC","Issued","19/10/2020 00:00:00","22013416.","0101000020E6100000171EAEDFC8D154C0C84EB69002354540"
"ANN2004-03434","18420","","JAMES COUZENS","","Commercial Inspection","Issue CofC","Issued","2/12/2021 00:00:00","22019166-75","0101000020E610000046550D2D90CB54C0CB684C6388364540"
"ANN2004-03437","18334","W","WARREN","","Commercial Inspection","Issue CofC","Issued","3/7/2019 00:00:00","22000724-8","0101000020E61000005AD6CA8F08CE54C0EECD55E5FC2B4540"
"ANN2004-03457","7591",,"MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","2/9/2022 00:00:00","16007973.","0101000020E61000006A03280577C954C0551E324B5C354540"
"ANN2004-03458","6200","E","DAVISON",,"Commercial Inspection","Issue CofC","Issued","22/6/2022 00:00:00","13007382-3","0101000020E61000004EC4606389C254C0D61A24C824364540"
"ANN2004-03462","350","","MADISON","","Commercial Inspection","Issue CofC","Issued","3/8/2021 00:00:00","01000267.003","0101000020E610000054EBF9C6EDC254C083131E7B232B4540"
"ANN2004-03466","5625","E","DAVISON","","Commercial Inspection","Issue CofC","Issued","19/12/2019 00:00:00","13007656-60","0101000020E61000007EF20DB4EFC254C0E1E7659BF8354540"
"ANN2004-03467","17384",,"CONANT",,"Commercial Inspection","Issue CofC","Issued","10/5/2022 00:00:00","13025016.","0101000020E610000093D3F3DB20C454C02B258209FF354540"
"ANN2004-03477","2460","","MARKET","","Commercial Inspection","Issue CofC","Issued","30/3/2021 00:00:00","07002269.002L","0101000020E61000004C3FB1927AC254C0FBF9BBB64C2C4540"
"ANN2004-03490","19310","","CONANT","","Commercial Inspection","Issue CofC","Issued","16/6/2021 00:00:00","13025181-2","0101000020E6100000259700A8D2C454C0D9183D94C2374540"
"ANN2004-03500","14340","W","MCNICHOLS",,"Commercial Inspection","Issue CofC","Issued","4/3/2022 00:00:00","22014032-4","0101000020E61000004A737F81F8CB54C0B815202858354540"
"ANN2004-03510","16134",,"WYOMING",,"Commercial Inspection","Issue CofC","Issued","8/2/2022 00:00:00","16037536.","0101000020E6100000E2283A8039CA54C0288E8F2784344540"
"ANN2004-03513","1943","","MACK","","Commercial Inspection","Issue CofC","Issued","17/11/2021 00:00:00","09001787.","0101000020E6100000F68641518DC254C05F5D5FB06A2D4540"
"ANN2004-03514","22400","WEST","WARREN","AVENUE","Commercial Inspection","Issue CofC","Issued","28/4/2022 00:00:00","22000440-6","0101000020E6100000EB29AF8894D054C0B1476DC2C82B4540"
"ANN2004-03521","13201","","DEXTER","","Commercial Inspection","Issue CofC","Issued","20/3/2021 00:00:00","14006178.002L","0101000020E61000008FAEC25F58C854C0891F6D34BA314540"
"ANN2004-03526","8225","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","25/5/2021 00:00:00","17000704.","0101000020E6100000ACB3F87FDBC054C09610FA5FCF304540"
"ANN2004-03529","8200","E","EIGHT MILE",,"Commercial Inspection","Issue CofC","Issued","9/5/2022 00:00:00","17016546-7","0101000020E6100000D8CA7E295AC154C0B82BE46057394540"
"ANN2004-03531","13535",,"VAN DYKE",,"Commercial Inspection","Issue CofC","Issued","9/9/2022 00:00:00","15005449-58","0101000020E6100000440045248CC154C0AF4B28895A354540"
"ANN2004-03542","14959","W","GRAND RIVER",,"Commercial Inspection","Issue CofC","Issued","14/1/2022 00:00:00","22007043-8","0101000020E61000007B65310D51CC54C09300187CE7314540"
"ANN2004-03566","5200","","WOODWARD","","Commercial Inspection","Issue CofC","Issued","19/10/2020 00:00:00","01004234.","0101000020E6100000B58C8DBE1EC454C03036E700012E4540"
"ANN2004-03593","2590","","PURITAN","","Commercial Inspection","Issue CofC","Issued","30/7/2019 00:00:00","08005231-6","0101000020E6100000F145275B26C854C046F9D88C87344540"
"ANN2004-03612","1909","","MACK","","Commercial Inspection","Issue CofC","Issued","17/11/2021 00:00:00","09001786.","0101000020E6100000BD994A918FC254C096C4E00F6A2D4540"
"ANN2004-03616","17740",,"WOODWARD",,"Commercial Inspection","Issue CofC","Issued","28/3/2022 00:00:00","01009723-5","0101000020E61000009377154BE2C654C01A57E3C0FF354540"
"ANN2004-03624","15500",,"CHICAGO",,"Commercial Inspection","Issue CofC","Issued","9/9/2022 00:00:00","22004508-10","0101000020E6100000AF47779DA8CC54C0A6E9648ECF2E4540"
"ANN2004-03627","15441",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","2/9/2022 00:00:00","22005068-72","0101000020E6100000E4B777279ACC54C029F8D59AA42F4540"
"ANN2004-03629","10000",,"PLYMOUTH",,"Commercial Inspection","Issue CofC","Issued","12/5/2022 00:00:00","18006706-7","0101000020E6100000900BD3B62DCA54C0970FF721D92F4540"
"ANN2004-03630","14600","","CHICAGO","","Commercial Inspection","Issue CofC","Issued","2/12/2021 00:00:00","22004598-603","0101000020E61000008FF9958C07CC54C0F7B52AFCD42E4540"
"ANN2004-03632","18151",,"CHICAGO",,"Commercial Inspection","Issue CofC","Issued","2/9/2022 00:00:00","22068037-40","0101000020E61000005E7C1094F1CD54C0911C1CCEAD2E4540"
"ANN2004-03634","7961","","MACK","","Commercial Inspection","Issue CofC","Issued","3/2/2021 00:00:00","17000357.002L","0101000020E610000008E4E3F46DC054C0AEA93CBBFD2E4540"
"ANN2004-03635","15935",,"MACK",,"Commercial Inspection","Issue CofC","Issued","10/6/2022 00:00:00","21001447-51","0101000020E610000091F46C38EABB54C021695CC5E7314540"
"ANN2004-03636","19836",,"SCHOOLCRAFT",,"Commercial Inspection","Issue CofC","Issued","28/7/2022 00:00:00","22009549-54","0101000020E610000004EA3E9420CF54C0EDB72F727D314540"
"ANN2004-03637","13605","","FENKELL","","Commercial Inspection","Issue CofC","Issued","16/8/2019 00:00:00","22010688-91","0101000020E61000004D6CC6E37DCB54C08F34F7736C334540"
"ANN2004-03638","3735","E","VERNOR","","Commercial Inspection","Issue CofC","Issued","16/9/2021 00:00:00","13009931-2","0101000020E6100000155025D226C154C0EFB96E62742D4540"
"ANN2004-03639","3561","","MT ELLIOTT","","Commercial Inspection","Issue CofC","Issued","7/2/2020 00:00:00","13001593-4","0101000020E6100000F80749BC64C154C00ED2B436312E4540"
"ANN2004-03640","14407","","MACK","","Commercial Inspection","Issue CofC","Issued","15/11/2021 00:00:00","21001362.","0101000020E610000077E8E43DFABC54C04B5798D688314540"
"ANN2004-03641","11700",,"CHALMERS",,"Commercial Inspection","Issue CofC","Issued","3/2/2022 00:00:00","21055591-2","0101000020E6100000EEAB55B656BE54C06262E3C4CE354540"
"ANN2004-03643","17100","","LIVERNOIS","","Commercial Inspection","Issue CofC","Issued","20/12/2021 00:00:00","02002443-5","0101000020E6100000F1280EDAFAC854C08C1361086E354540"
"ANN2004-03644","14620",,"TIREMAN",,"Commercial Inspection","Issue CofC","Issued","2/5/2022 00:00:00","22040411-4","0101000020E610000034F86E48FECB54C0A9A490B3FB2C4540"
"ANN2004-03647","6827",,"GREENFIELD",,"Commercial Inspection","Issue CofC","Issued","22/4/2022 00:00:00","22051366-74","0101000020E61000009240D94696CC54C06BE96307C32B4540"
"ANN2004-03648","16850","","JAMES COUZENS","","Commercial Inspection","Issue CofC","Issued","3/12/2021 00:00:00","22019041.","0101000020E6100000EDBAAF93E7CA54C0DE4B13C92D354540"
"ANN2004-03654","13110","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","8/7/2022 00:00:00","22017446-8","0101000020E6100000D323716C47CB54C00FC877CE3C374540"
"ANN2004-03655","8820","","WYOMING","","Commercial Inspection","Issue CofC","Issued","25/10/2021 00:00:00","18015934-7","0101000020E61000004134475714CA54C0588E6C18082E4540"
"ANN2004-03657","20800","W","SEVEN MILE",,"Commercial Inspection","Issue CofC","Issued","4/1/2022 00:00:00","22016878-83","0101000020E6100000E1B59BCEDBCF54C03F9EBD5F01374540"
"ANN2004-03658","21740","","FENKELL","","Commercial Inspection","Issue CofC","Issued","24/11/2021 00:00:00","22011243-50","0101000020E6100000708D693968D054C092A2754247334540"
"ANN2004-03659","7353","","KERCHEVAL","","Commercial Inspection","Issue CofC","Issued","1/4/2020 00:00:00","17000152.","0101000020E61000008A7D925D56C054C01581322CAA2D4540"
"ANN2004-03660","18501","W","WARREN","","Commercial Inspection","Issue CofC","Issued","13/3/2019 00:00:00","22000259-62","0101000020E6100000D18F89E428CE54C0D1619192E72B4540"
"ANN2004-03661","18741","W","WARREN","","Commercial Inspection","Issue CofC","Issued","17/7/2019 00:00:00","22000276-81","0101000020E6100000536983BC4FCE54C0423D5BA3E82B4540"
"ANN2004-03662","19840","W","WARREN","","Commercial Inspection","Issue CofC","Issued","7/6/2019 00:00:00","22000570-4","0101000020E6100000631FA50F0ACF54C0CDF5EC96F72B4540"
"ANN2004-03664","8076","E","EIGHT MILE","","Commercial Inspection","Issue CofC","Issued","5/10/2021 00:00:00","17005740.003","0101000020E61000006ADE6E1E75C154C004A811C754394540"
"ANN2004-03665","12340","","DEXTER","","Commercial Inspection","Issue CofC","Issued","19/1/2021 00:00:00","12010527-30","0101000020E6100000BDB02DD61AC854C0C3CF594935314540"
"ANN2004-03666","20940","","JOY ROAD","","Commercial Inspection","Issue CofC","Issued","13/9/2021 00:00:00","22002618-24","0101000020E61000009F4E7FD6C2CF54C08007FC04C92D4540"
"ANN2004-03670","3711",,"VERNOR",,"Commercial Inspection","Issue CofC","Issued","10/6/2022 00:00:00","13009970.","0101000020E610000061C207AD2AC154C06C33B772722D4540"
"ANN2004-03672","17101","","VAN DYKE","","Commercial Inspection","Issue CofC","Issued","27/1/2020 00:00:00","15005426.","0101000020E610000084D07C178DC154C03A6F5193BE354540"
"ANN2004-03673","2600","W","DAVISON","","Commercial Inspection","Issue CofC","Issued","31/3/2020 00:00:00","10007565-75","0101000020E6100000D9BC80B1D7C754C002EF971057324540"
"ANN2004-03675","7500","W","DAVISON","","Commercial Inspection","Issue CofC","Issued","26/8/2021 00:00:00","16024128.","0101000020E6100000BF137A4253C954C0EAF3CD367D314540"
"ANN2004-03677","3801","W","VERNOR",,"Commercial Inspection","Issue CofC","Issued","8/9/2022 00:00:00","14000307-0","0101000020E6100000491FFF60BBC554C0E3ED628546294540"
"ANN2004-03678","9701","","VAN DYKE","","Commercial Inspection","Issue CofC","Issued","9/10/2019 00:00:00","15005558.","0101000020E61000009D81A2FD7FC154C05810814F5D334540"
"ANN2004-03681","11846","","CONNER","","Commercial Inspection","Issue CofC","Issued","2/12/2021 00:00:00","21046330-5","0101000020E610000039EE287B55C054C0C5B6A105A8344540"
"ANN2004-03683","22640","W","WARREN",,"Commercial Inspection","Issue CofC","Issued","24/3/2022 00:00:00","22000407-13","0101000020E6100000BE576FC0C0D054C0912E7981C72B4540"
"ANN2004-03684","13730",,"LIVERNOIS",,"Commercial Inspection","Issue CofC","Issued","20/1/2022 00:00:00","14013224-8","0101000020E610000066CEF099E8C854C0C08D44E7CA314540"
"ANN2004-03687","20500","","GREENFIELD","","Commercial Inspection","Issue CofC","Issued","27/2/2020 00:00:00","22050451.","0101000020E6100000E5EB2466C9CC54C0A49EE455DA384540"
"ANN2004-03695","9365","","VAN DYKE","","Commercial Inspection","Issue CofC","Issued","3/6/2019 00:00:00","15005577-83","0101000020E61000009D70A54A7EC154C0D3AA67FCFC324540"
"ANN2004-03696","17100","","HARPER","","Commercial Inspection","Issue CofC","Issued","16/8/2019 00:00:00","21003787-91","0101000020E61000007D12382AE7BB54C01574971148354540"
"ANN2004-03699","15435","","JOY ROAD","","Commercial Inspection","Issue CofC","Issued","4/12/2020 00:00:00","22049578-84","0101000020E6100000AD683D6594CC54C064AF3A84CC2D4540"
"ANN2004-03700","3766","","GRATIOT","","Commercial Inspection","Issue CofC","Issued","10/2/2021 00:00:00","13001767-73","0101000020E6100000E9A67C3B87C154C0E67A7BF69B2E4540"
